PartnerID,PartnerName,ContractID,ContractName,ContractType,DocID,DocType,DocNumber,DocDate,DebitCreditRubSum,DebitCreditCurSum,Contract_allowed_debt_period,DelayDays,Currency,agency_factoring,payment_on_sale,ResponsibleByContract_ID,ResponsibleByContract_Code,ResponsibleByContract_Name,ResponsibleByPartnerManagerBinding_ID,ResponsibleByPartnerManagerBinding_Code,ResponsibleByPartnerManagerBinding_Name,ResponsibleByOrder_ID,ResponsibleByOrder_Code,ResponsibleByOrder_Name,ResponsibleByDoc_ID,ResponsibleByDoc_Code,ResponsibleByDoc_Name,ResponsibleByPartner_ID,ResponsibleByPartner_Code,ResponsibleByPartner_Name,ResponsibleByTransport_ID,ResponsibleByTransport_Code,ResponsibleByTransport_Name,ResponsibleDepartment_ID,ResponsibleDepartment_Name,is_offsets,enforcement_proceedings
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B1AC9EC852,"Реализация товаров и услуг","РР000009676",2025-04-26 00:00:00.0000000,125477.88,125477.88,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B1C1A383F4,"Реализация товаров и услуг","РР000009680",2025-04-26 00:00:00.0000000,338837.64,338837.64,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B3697D4F8C,"Реализация товаров и услуг","РР000009705",2025-04-26 00:00:00.0000000,202858.02,202858.02,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B3972981F6,"Реализация товаров и услуг","РР000009717",2025-04-26 00:00:00.0000000,217934.40,217934.40,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B72D8DF02B,"Реализация товаров и услуг","РР000009772",2025-04-27 00:00:00.0000000,74136.42,74136.42,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B740EE06BB,"Реализация товаров и услуг","РР000009777",2025-04-27 00:00:00.0000000,248343.84,248343.84,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B821EE1F7A,"Реализация товаров и услуг","РР000009793",2025-04-27 00:00:00.0000000,85989.24,85989.24,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21CADE227467,"Реализация товаров и услуг","РР000009823",2025-04-28 00:00:00.0000000,57457.98,57457.98,47,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21CAFCA3A208,"Реализация товаров и услуг","РР000009826",2025-04-28 00:00:00.0000000,50179.02,50179.02,47,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-21CB31763FA7,"Реализация товаров и услуг","РР000009830",2025-04-28 00:00:00.0000000,145256.82,145256.82,47,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-23F2FEE55B77,"Реализация товаров и услуг","РР000009898",2025-04-28 00:00:00.0000000,2424.00,2424.00,47,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-240FD75FE02D,"Реализация товаров и услуг","РР000009910",2025-04-29 00:00:00.0000000,296727.96,296727.96,47,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-24BA933F4E97,"Реализация товаров и услуг","РР000009963",2025-04-30 00:00:00.0000000,146015.40,146015.40,47,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-24BAA8A8F9D5,"Реализация товаров и услуг","РР000009967",2025-04-30 00:00:00.0000000,107644.86,107644.86,47,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-2577E1D236BD,"Реализация товаров и услуг","РР000010050",2025-05-01 00:00:00.0000000,552667.86,552667.86,47,-11,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-25784436103F,"Реализация товаров и услуг","РР000010055",2025-05-01 00:00:00.0000000,294465.84,294465.84,47,-11,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-257993AAAD97,"Реализация товаров и услуг","РР000010077",2025-05-02 00:00:00.0000000,294889.38,294889.38,47,-12,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-25A0860AA3A2,"Реализация товаров и услуг","РР000010129",2025-05-02 00:00:00.0000000,88627.32,88627.32,47,-12,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26A782851C95,"Реализация товаров и услуг","РР000010226",2025-05-03 00:00:00.0000000,148651.68,148651.68,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26FA7B8E6FB8,"Реализация товаров и услуг","РР000010246",2025-05-03 00:00:00.0000000,339158.64,339158.64,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26FA868F1086,"Реализация товаров и услуг","РР000010251",2025-05-03 00:00:00.0000000,50073.12,50073.12,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26FABA160007,"Реализация товаров и услуг","РР000010256",2025-05-03 00:00:00.0000000,125477.88,125477.88,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26FB22199FBF,"Реализация товаров и услуг","РР000010264",2025-05-03 00:00:00.0000000,248343.84,248343.84,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26FB3477E91E,"Реализация товаров и услуг","РР000010270",2025-05-03 00:00:00.0000000,202858.02,202858.02,47,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26FB781A73D8,"Реализация товаров и услуг","РР000010275",2025-05-04 00:00:00.0000000,70913.64,70913.64,47,-14,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-26FD19229217,"Реализация товаров и услуг","РР000010295",2025-05-05 00:00:00.0000000,59722.74,59722.74,47,-17,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-27149B91A103,"Реализация товаров и услуг","РР000010322",2025-05-04 00:00:00.0000000,92997.24,92997.24,47,-14,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-2999017C420E,"Реализация товаров и услуг","РР000010453",2025-05-06 00:00:00.0000000,204773.88,204773.88,47,-17,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-2AA2089BE470,"Реализация товаров и услуг","РР000010527",2025-05-08 00:00:00.0000000,119437.02,119437.02,47,-18,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
